trigger_index,trigger_time,price,price_delta,volatility,prediction,actual_digit,correct
12626,1786226452,592.12,-0.2699999999999818,0.11298475806742853,3,9,False
12640,1786226480,592.01,-0.19000000000005457,0.13208162459463235,3,3,True
12641,1786226482,591.83,-0.17999999999994998,0.11425604773683619,3,0,False
12646,1786226492,591.78,-0.2400000000000091,0.12649110640674047,3,7,False
12652,1786226504,591.9,-0.10000000000002274,0.10862780491200155,3,8,False
12654,1786226508,591.85,-0.12999999999999545,0.11529671865813604,3,1,False
12655,1786226510,591.71,-0.13999999999998636,0.1211472932700792,3,2,False
12658,1786226516,591.48,-0.14999999999997726,0.10480139948174022,3,6,False
12667,1786226534,591.7,-0.16999999999995907,0.1234728940114136,3,2,False
12670,1786226540,591.62,-0.20000000000004547,0.11883228143528095,3,9,False
12672,1786226544,591.53,-0.16000000000008185,0.10480139948177099,3,1,False
12673,1786226546,591.31,-0.22000000000002728,0.11820885471629602,3,6,False
12674,1786226548,591.16,-0.14999999999997726,0.11796892246126339,3,0,False
12678,1786226556,591.09,-0.10000000000002274,0.11709919821343845,3,2,False
12682,1786226564,591.04,-0.12000000000000455,0.10257246760760626,3,7,False
12705,1786226610,590.97,-0.10000000000002274,0.10870960296944021,3,4,False
12707,1786226614,590.94,-0.1999999999999318,0.13508844839170897,3,4,False
12708,1786226616,590.84,-0.10000000000002274,0.13074147518413445,3,5,False
12722,1786226644,591.08,-0.12000000000000455,0.12311241475442986,3,4,False
12728,1786226656,591.13,-0.22000000000002728,0.13045220495561202,3,4,False
12741,1786226682,591.19,-0.25,0.14407174138832737,3,0,False
12743,1786226686,590.91,-0.19000000000005457,0.14312387796745843,3,2,False
12761,1786226722,590.36,-0.12999999999999545,0.12559193180028003,3,1,False
12768,1786226736,590.58,-0.13999999999998636,0.1058562967213472,3,1,False
12769,1786226738,590.31,-0.2700000000000955,0.13687382673269877,3,0,False
12788,1786226776,590.4,-0.2300000000000182,0.11662380164917509,3,6,False
12794,1786226788,590.55,-0.10000000000002274,0.12099586769801991,3,4,False
12795,1786226790,590.44,-0.10999999999989996,0.12573782247197784,3,6,False
12808,1786226816,589.57,-0.12000000000000455,0.0891004426975129,3,3,True
12809,1786226818,589.43,-0.14000000000010004,0.09512564790263014,3,0,False
12822,1786226844,590.77,-0.12000000000000455,0.1312376978361659,3,0,False
12844,1786226888,590.28,-0.38999999999998636,0.14159802258505313,3,3,True
12859,1786226918,590.79,-0.18000000000006366,0.13428411008837557,3,8,False
12860,1786226920,590.68,-0.11000000000001364,0.1374206841943728,3,2,False
12861,1786226922,590.52,-0.15999999999996817,0.11845768114490245,3,0,False
12874,1786226948,590.58,-0.25,0.10213825053438375,3,0,False
12875,1786226950,590.4,-0.18000000000006366,0.11127543404645242,3,8,False
12885,1786226970,590.84,-0.12000000000000455,0.12321616055625938,3,4,False
12924,1786227048,590.27,-0.13999999999998636,0.10340857475727917,3,2,False
12929,1786227058,590.35,-0.16999999999995907,0.11757267256181345,3,0,False
12965,1786227130,592.9,-0.10000000000002274,0.12018966492819813,3,9,False
12967,1786227134,592.97,-0.12000000000000455,0.12561404733902667,3,3,True
12970,1786227140,593.02,-0.13999999999998636,0.11047372739454771,3,2,False
12971,1786227142,592.92,-0.10000000000002274,0.11520030864156569,3,5,False
12976,1786227152,592.8,-0.2700000000000955,0.1383594352884467,3,1,False
12986,1786227172,592.93,-0.17000000000007276,0.12684636376343286,3,6,False
13008,1786227216,592.68,-0.21000000000003638,0.1322833658813092,3,3,True
13012,1786227224,592.62,-0.22000000000002728,0.13444949485464855,3,4,False
13044,1786227288,592.0,-0.10000000000002274,0.14109098719148302,3,3,True
13047,1786227294,592.14,-0.12000000000000455,0.12890995996346266,3,1,False
13074,1786227348,592.17,-0.19000000000005457,0.1283441553878636,3,1,False
13091,1786227382,591.61,-0.22000000000002728,0.14492910144081295,3,3,True
13106,1786227412,591.8,-0.11000000000001364,0.10170217958988804,3,0,False
13115,1786227430,591.41,-0.2900000000000773,0.10022197585585377,3,4,False
13117,1786227434,591.17,-0.17000000000007276,0.10403525043629067,3,9,False
13118,1786227436,590.99,-0.17999999999994998,0.1001165986904209,3,5,False
13169,1786227538,591.75,-0.2400000000000091,0.1287072474865257,3,2,False
13170,1786227540,591.62,-0.12999999999999545,0.13961852790133344,3,8,False
13201,1786227602,591.26,-0.13999999999998636,0.13819872969347013,3,4,False
13211,1786227622,591.5,-0.12999999999999545,0.13688600285556832,3,8,False
13212,1786227624,591.38,-0.12000000000000455,0.10946333734278847,3,6,False
13219,1786227638,591.76,-0.16999999999995907,0.14231811003676598,3,9,False
13221,1786227642,591.79,-0.10000000000002274,0.14263005760823008,3,0,False
13230,1786227660,592.22,-0.10000000000002274,0.12365273955717798,3,7,False
13234,1786227668,592.23,-0.22000000000002728,0.13990472948879668,3,5,False
13238,1786227676,592.09,-0.25,0.14408330923463494,3,8,False
13242,1786227684,592.12,-0.16999999999995907,0.1370523014521565,3,9,False
13250,1786227700,592.32,-0.2299999999999045,0.13603921003394084,3,8,False
13263,1786227726,592.37,-0.13999999999998636,0.13097921802925858,3,8,False
13273,1786227746,592.68,-0.12000000000000455,0.11779926428744442,3,0,False
13297,1786227794,592.49,-0.2799999999999727,0.13442883288605972,3,9,False
13313,1786227826,592.27,-0.17000000000007276,0.11954078801814444,3,6,False
13339,1786227878,593.72,-0.2599999999999909,0.12978614889288928,3,2,False
13368,1786227936,594.48,-0.22000000000002728,0.1376347824255574,3,5,False
13383,1786227966,594.4,-0.11000000000001364,0.12695143428361846,3,1,False
13385,1786227970,594.28,-0.12999999999999545,0.11936870984010457,3,7,False
13386,1786227972,594.17,-0.11000000000001364,0.12156845351032122,3,4,False
13387,1786227974,593.84,-0.32999999999992724,0.14118939211017717,3,6,False
13409,1786228018,593.39,-0.16999999999995907,0.14120513053317438,3,2,False
13450,1786228100,593.96,-0.17999999999994998,0.11673807338557457,3,0,False
13454,1786228108,593.94,-0.11999999999989086,0.13184165586875882,3,4,False
13484,1786228168,592.76,-0.18000000000006366,0.10198583779680677,3,8,False
13486,1786228172,592.65,-0.2300000000000182,0.13070747662031684,3,5,False
13487,1786228174,592.55,-0.10000000000002274,0.1313561739868048,3,7,False
13488,1786228176,592.37,-0.17999999999994998,0.10549354903922745,3,9,False
13491,1786228182,592.44,-0.15999999999996817,0.13704824778969327,3,9,False
13492,1786228184,592.29,-0.15000000000009095,0.1404002215889528,3,2,False
13518,1786228236,591.59,-0.10000000000002274,0.13656500283746417,3,7,False
13519,1786228238,591.47,-0.12000000000000455,0.13118688958884825,3,2,False
13523,1786228246,591.39,-0.15999999999996817,0.11140017953304607,3,7,False
13529,1786228258,591.13,-0.17999999999994998,0.08167687011087581,3,8,False
13543,1786228286,591.67,-0.12999999999999545,0.11957796155178295,3,8,False
13547,1786228294,591.51,-0.19000000000005457,0.12899612397276797,3,7,False
13551,1786228302,591.58,-0.12999999999999545,0.1314407344268297,3,2,False
13557,1786228314,591.49,-0.12000000000000455,0.11525816432880305,3,7,False
13581,1786228362,591.2,-0.12000000000000455,0.1377437233899817,3,5,False
13601,1786228402,590.45,-0.2799999999999727,0.12875903420296242,3,2,False
13602,1786228404,590.22,-0.2300000000000182,0.13737620689993663,3,1,False
13613,1786228426,590.03,-0.14999999999997726,0.11545080722493965,3,8,False
13615,1786228430,589.98,-0.10000000000002274,0.11080012033688805,3,0,False
13617,1786228434,589.76,-0.13999999999998636,0.09935346552140162,3,9,False
13619,1786228438,589.64,-0.14999999999997726,0.09988882709181465,3,6,False
13626,1786228452,589.52,-0.19000000000005457,0.10315037566582036,3,2,False
13627,1786228454,589.32,-0.1999999999999318,0.1111755368774885,3,5,False
13633,1786228466,589.43,-0.17000000000007276,0.1293788579671816,3,3,True
13635,1786228470,589.28,-0.14999999999997726,0.1309834595155744,3,7,False
13654,1786228508,589.39,-0.12000000000000455,0.11333823518810418,3,1,False
13660,1786228520,589.36,-0.21000000000003638,0.1396980871578598,3,3,True
13676,1786228552,589.62,-0.11000000000001364,0.09915756260730749,3,1,False
13678,1786228556,589.58,-0.12999999999999545,0.07586537784493894,3,9,False
13686,1786228572,589.71,-0.13999999999998636,0.1264427846014614,3,8,False
13692,1786228584,589.6,-0.2599999999999909,0.1174544829095957,3,7,False
13697,1786228594,589.51,-0.2699999999999818,0.14134669748136985,3,9,False
13712,1786228624,590.38,-0.16999999999995907,0.09643074659509687,3,0,False
13713,1786228626,590.2,-0.17999999999994998,0.1181383369895795,3,1,False
13715,1786228630,590.31,-0.10000000000002274,0.13880441875769395,3,5,False
13741,1786228682,590.16,-0.17000000000007276,0.08385834616914059,3,2,False
13742,1786228684,590.02,-0.13999999999998636,0.09300537618869577,3,8,False
13745,1786228690,589.91,-0.13999999999998636,0.1026320287889471,3,2,False
13748,1786228696,589.64,-0.22000000000002728,0.10629623177183596,3,4,False
13759,1786228718,588.65,-0.18000000000006366,0.12862088995700127,3,1,False
13763,1786228726,588.66,-0.11000000000001364,0.12532624093409256,3,0,False
13770,1786228740,588.99,-0.16999999999995907,0.14257941257029447,3,1,False
13776,1786228752,588.98,-0.21000000000003638,0.13795732029226312,3,7,False
13809,1786228818,587.35,-0.14999999999997726,0.1288237383231456,3,1,False
13834,1786228868,587.25,-0.16999999999995907,0.12302212989717555,3,3,True
13880,1786228960,586.64,-0.12999999999999545,0.14030126316055605,3,2,False
13884,1786228968,586.81,-0.12000000000000455,0.13636552187247755,3,4,False
13886,1786228972,586.74,-0.20000000000004547,0.12840906856173503,3,0,False
13899,1786228998,586.04,-0.20000000000004547,0.10772392698211487,3,2,False
13905,1786229010,586.36,-0.12999999999999545,0.127980033164928,3,9,False
13907,1786229014,586.27,-0.12000000000000455,0.12127104628340196,3,5,False
13939,1786229078,585.3,-0.16000000000008185,0.13316656236961333,3,4,False
13940,1786229080,585.14,-0.15999999999996817,0.13541705128152756,3,3,True
13942,1786229084,584.64,-0.19000000000005457,0.11713714658942452,3,5,False
13943,1786229086,584.25,-0.38999999999998636,0.14306564149989937,3,8,False
13960,1786229120,585.13,-0.2300000000000182,0.1379412113104204,3,8,False
13962,1786229124,585.13,-0.14999999999997726,0.13706851490323665,3,5,False
13969,1786229138,584.96,-0.11000000000001364,0.13474255287603817,3,1,False
13985,1786229170,586.23,-0.12999999999999545,0.09960477453973066,3,8,False
13987,1786229174,586.01,-0.16999999999995907,0.1287935471123341,3,1,False
14002,1786229204,585.18,-0.16000000000008185,0.143561833368087,3,2,False
14004,1786229208,584.89,-0.2300000000000182,0.1283225103661551,3,6,False
14014,1786229228,584.6,-0.17999999999994998,0.14448760039069064,3,0,False
14017,1786229234,584.4,-0.2400000000000091,0.12758004023617533,3,3,True
14027,1786229254,584.57,-0.2299999999999045,0.12383232390794015,3,8,False
14029,1786229258,584.41,-0.17000000000007276,0.13081369279330926,3,6,False
14042,1786229284,583.65,-0.13999999999998636,0.10200762498734589,3,6,False
14045,1786229290,583.7,-0.10999999999989996,0.11477514248883429,3,4,False
14048,1786229296,583.72,-0.11000000000001364,0.13281566172706583,3,1,False
14054,1786229308,582.78,-0.14999999999997726,0.14507086390989593,3,7,False
14078,1786229356,582.17,-0.15000000000009095,0.10435516278557327,3,9,False
14082,1786229364,582.04,-0.15000000000009095,0.10263744172790623,3,8,False
14083,1786229366,581.78,-0.2599999999999909,0.11981930840507901,3,3,True
14096,1786229392,582.19,-0.1999999999999318,0.13666260156556953,3,0,False
14124,1786229448,582.45,-0.2599999999999909,0.11266469426281997,3,3,True
14153,1786229506,582.98,-0.17999999999994998,0.1272093637363877,3,4,False
14155,1786229510,582.9,-0.13999999999998636,0.11644741302405086,3,2,False
14158,1786229516,582.73,-0.2599999999999909,0.11019679366175181,3,9,False
14160,1786229520,582.79,-0.10000000000002274,0.13042239071568995,3,8,False
14169,1786229538,582.56,-0.10000000000002274,0.11907513967613476,3,8,False
14171,1786229542,582.11,-0.37000000000000455,0.13333749993489272,3,2,False
14172,1786229544,581.92,-0.19000000000005457,0.13644697789902765,3,5,False
14174,1786229548,581.72,-0.2300000000000182,0.12973905434457608,3,6,False
14177,1786229554,581.46,-0.2400000000000091,0.13866025626210418,3,4,False
14178,1786229556,581.34,-0.12000000000000455,0.12743625857662033,3,4,False
14182,1786229564,581.25,-0.21000000000003638,0.12570247058478395,3,2,False
14189,1786229578,581.42,-0.19000000000005457,0.14195460933382878,3,3,True
14201,1786229602,581.39,-0.10000000000002274,0.07589466384405903,3,2,False
14207,1786229614,581.81,-0.2300000000000182,0.13990472948881627,3,1,False
14231,1786229662,582.68,-0.12000000000000455,0.12946041866147243,3,2,False
14236,1786229672,582.11,-0.36000000000001364,0.1410122138130099,3,1,False
14241,1786229682,581.89,-0.2300000000000182,0.1277541040871654,3,5,False
14242,1786229684,581.75,-0.13999999999998636,0.12893150636417808,3,1,False
14243,1786229686,581.51,-0.2400000000000091,0.13737216279550424,3,4,False
14253,1786229706,581.42,-0.11000000000001364,0.13337082806138922,3,1,False
14255,1786229710,581.41,-0.10000000000002274,0.10469001862642872,3,9,False
14261,1786229722,581.76,-0.11000000000001364,0.1306224414954191,3,0,False
14264,1786229728,581.74,-0.12999999999999545,0.13199747472332532,3,3,True
14268,1786229736,581.49,-0.22000000000002728,0.12605554331327204,3,1,False
14277,1786229754,581.69,-0.17999999999994998,0.12452576707921272,3,3,True
14335,1786229870,581.49,-0.2799999999999727,0.1432014897501454,3,8,False
14356,1786229912,580.92,-0.25,0.11614645926589282,3,9,False
14368,1786229936,581.3,-0.15000000000009095,0.14236494574780525,3,8,False
14381,1786229962,580.57,-0.2199999999999136,0.10422198531124625,3,3,True
14382,1786229964,580.43,-0.14000000000010004,0.10165846961488312,3,7,False
14383,1786229966,580.27,-0.15999999999996817,0.10165846961488312,3,6,False
14385,1786229970,580.15,-0.11000000000001364,0.09807026959162546,3,4,False
14392,1786229984,580.36,-0.13999999999998636,0.11528226229563535,3,2,False
14393,1786229986,580.12,-0.2400000000000091,0.12903487900564428,3,1,False
14410,1786230020,580.6,-0.11000000000001364,0.11560949595755333,3,7,False
14413,1786230026,580.69,-0.2399999999998954,0.13896842167275447,3,6,False
14421,1786230042,580.33,-0.2099999999999227,0.1381786283522968,3,1,False
14422,1786230044,580.21,-0.12000000000000455,0.11933147112137224,3,8,False
14424,1786230048,580.03,-0.14999999999997726,0.09866328823042567,3,4,False
14430,1786230060,580.06,-0.11000000000001364,0.1187714892836821,3,5,False
14431,1786230062,579.75,-0.30999999999994543,0.13677231688709282,3,7,False
14454,1786230108,580.09,-0.2099999999999227,0.1406966792627282,3,0,False
14459,1786230118,579.91,-0.13999999999998636,0.1438981121025246,3,0,False
14479,1786230158,580.19,-0.14999999999997726,0.12011105971839639,3,9,False
14480,1786230160,579.99,-0.20000000000004547,0.12386820953474204,3,1,False
14485,1786230170,580.26,-0.13999999999998636,0.13160969231449046,3,0,False
14499,1786230198,580.59,-0.12999999999999545,0.13376596477927846,3,4,False
14502,1786230204,580.74,-0.10000000000002274,0.13636552187248632,3,9,False
14506,1786230212,580.57,-0.13999999999998636,0.12758004023619252,3,8,False
14507,1786230214,580.28,-0.2900000000000773,0.14517805160102862,3,9,False
14510,1786230220,580.31,-0.10000000000002274,0.14071642090075998,3,2,False
14534,1786230268,581.1,-0.16999999999995907,0.13406466101597567,3,8,False
14557,1786230314,582.47,-0.15999999999996817,0.07445356494710222,3,9,False
14559,1786230318,582.18,-0.21000000000003638,0.10360180178613729,3,8,False
14562,1786230324,582.03,-0.18000000000006366,0.11867790208983288,3,5,False
14569,1786230338,582.55,-0.14000000000010004,0.14491760110875204,3,2,False
14578,1786230356,582.0,-0.10000000000002274,0.13403565031570777,3,5,False
14589,1786230378,581.86,-0.1999999999999318,0.13779614572903148,3,4,False
14599,1786230398,582.15,-0.12000000000000455,0.14387108426951342,3,6,False
14605,1786230410,582.16,-0.12000000000000455,0.13456101466124842,3,6,False
14609,1786230418,582.12,-0.11000000000001364,0.12517099415509303,3,4,False
14636,1786230472,582.02,-0.13999999999998636,0.09877584050094528,3,6,False
14639,1786230478,582.09,-0.1999999999999318,0.12065101187583392,3,0,False
14640,1786230480,581.9,-0.19000000000005457,0.13884043599277743,3,0,False
14641,1786230482,581.8,-0.10000000000002274,0.14027354229028477,3,9,False
14648,1786230496,581.44,-0.13999999999998636,0.12912095965497253,3,7,False
14653,1786230506,581.37,-0.20000000000004547,0.13785660827265617,3,1,False
14654,1786230508,581.21,-0.15999999999996817,0.12258330500791022,3,2,False
14657,1786230514,581.34,-0.14999999999997726,0.14315492772981311,3,5,False
14678,1786230556,581.74,-0.14999999999997726,0.13278637815009134,3,2,False
14684,1786230568,581.9,-0.12000000000000455,0.11076000080255452,3,2,False
14696,1786230592,582.63,-0.12999999999999545,0.1254148670967376,3,9,False
14709,1786230618,582.75,-0.14999999999997726,0.0859198593005222,3,8,False
14724,1786230648,581.91,-0.12999999999999545,0.12734903917103643,3,4,False
14727,1786230654,581.56,-0.2400000000000091,0.10156552345928783,3,7,False
